,valid_from,changeset_id,changeset_tags
0,2014-03-19 15:56:14+01:00,21193632,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Giethoorn nw', 'created_by': 'JOSM/1.5 (6891 nl)'}"
1,2014-03-29 03:03:45+01:00,21375910,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Oldemarkt 2  (correctie bag import)', 'created_by': 'JOSM/1.5 (6891 nl)'}"
2,2014-03-18 09:36:29+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
3,2014-03-18 09:36:35+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
4,2014-03-19 15:56:26+01:00,21193632,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Giethoorn nw', 'created_by': 'JOSM/1.5 (6891 nl)'}"
5,2014-03-29 03:05:21+01:00,21375910,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Oldemarkt 2  (correctie bag import)', 'created_by': 'JOSM/1.5 (6891 nl)'}"
6,2014-03-29 03:04:17+01:00,21375910,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Oldemarkt 2  (correctie bag import)', 'created_by': 'JOSM/1.5 (6891 nl)'}"
7,2014-03-28 20:11:28+01:00,21370718,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Steenwijkerwold split zuid Bag correctie na slechte upload', 'created_by': 'JOSM/1.5 (6891 nl)'}"
8,2014-03-18 22:58:27+01:00,21182811,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Blokzijl buiten 2', 'created_by': 'JOSM/1.5 (6891 nl)'}"
9,2014-03-20 00:00:27+01:00,21201728,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Blankenham', 'created_by': 'JOSM/1.5 (6891 nl)'}"
10,2014-03-18 22:58:35+01:00,21182811,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Blokzijl buiten 2', 'created_by': 'JOSM/1.5 (6891 nl)'}"
11,2014-03-19 08:55:21+01:00,21187173,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Sint Jansklooster', 'created_by': 'JOSM/1.5 (6891 nl)'}"
12,2014-03-19 08:54:35+01:00,21187173,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Sint Jansklooster', 'created_by': 'JOSM/1.5 (6891 nl)'}"
13,2014-03-18 09:36:17+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
14,2014-03-13 00:29:58+01:00,21074861,"{'source': 'BAG 2014-03-13', 'comment': 'Import BAG Luttelgeest Buiten Oost', 'created_by': 'JOSM/1.5 (6891 nl)'}"
15,2014-03-28 23:35:49+01:00,21374110,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Steenwijkerwold split noord Bag correctie na slechte upload na conflict', 'created_by': 'JOSM/1.5 (6891 nl)'}"
16,2014-03-18 21:56:03+01:00,21181891,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Blokzijl', 'created_by': 'JOSM/1.5 (6891 nl)'}"
17,2014-03-18 09:36:11+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
18,2014-03-19 15:56:34+01:00,21193632,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Giethoorn nw', 'created_by': 'JOSM/1.5 (6891 nl)'}"
19,2014-03-18 22:58:27+01:00,21182811,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Blokzijl buiten 2', 'created_by': 'JOSM/1.5 (6891 nl)'}"
20,2014-03-18 09:36:25+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
21,2014-03-20 17:15:11+01:00,21212380,"{'source': 'BAG 2014-03-20', 'comment': 'Import BAG Kuinre', 'created_by': 'JOSM/1.5 (6891 nl)'}"
22,2014-03-18 21:56:05+01:00,21181891,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Blokzijl', 'created_by': 'JOSM/1.5 (6891 nl)'}"
23,2014-03-29 03:03:36+01:00,21375910,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Oldemarkt 2  (correctie bag import)', 'created_by': 'JOSM/1.5 (6891 nl)'}"
24,2014-03-18 09:36:08+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
25,2014-03-20 17:15:05+01:00,21212380,"{'source': 'BAG 2014-03-20', 'comment': 'Import BAG Kuinre', 'created_by': 'JOSM/1.5 (6891 nl)'}"
26,2014-03-29 03:04:47+01:00,21375910,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Oldemarkt 2  (correctie bag import)', 'created_by': 'JOSM/1.5 (6891 nl)'}"
27,2014-03-18 22:58:30+01:00,21182811,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Blokzijl buiten 2', 'created_by': 'JOSM/1.5 (6891 nl)'}"
28,2014-03-19 08:54:22+01:00,21187173,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Sint Jansklooster', 'created_by': 'JOSM/1.5 (6891 nl)'}"
29,2014-03-18 09:36:23+01:00,21169092,"{'source': 'BAG 2014-03-18', 'comment': 'Import BAG Vollehoven e.o.', 'created_by': 'JOSM/1.5 (6891 nl)'}"
30,2014-03-29 03:04:33+01:00,21375910,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Oldemarkt 2  (correctie bag import)', 'created_by': 'JOSM/1.5 (6891 nl)'}"
31,2014-03-19 08:53:39+01:00,21187173,"{'source': 'BAG 2014-03-19', 'comment': 'Import BAG Sint Jansklooster', 'created_by': 'JOSM/1.5 (6891 nl)'}"
32,2014-06-04 01:14:32+02:00,22724409,"{'source': 'BAG 2014-06-04', 'comment': 'Import BAG Dierdonk', 'created_by': 'JOSM/1.5 (7000 en)'}"
33,2014-06-04 01:14:39+02:00,22724409,"{'source': 'BAG 2014-06-04', 'comment': 'Import BAG Dierdonk', 'created_by': 'JOSM/1.5 (7000 en)'}"
34,2014-03-22 04:17:32+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
35,2014-03-22 04:17:40+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
36,2015-08-25 15:04:54+02:00,33570437,"{'source': 'Survey 22- 08-15', 'comment': ""Detaillering van opmerkingen N' gein"", 'created_by': 'JOSM/1.5 (8491 nl)'}"
37,2014-03-22 04:17:34+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
38,2012-03-09 20:55:07+01:00,10924607,"{'created_by': 'JOSM/1.5 (5047 en_GB)', 'comment': 'landuse bij Middenpeelweg'}"
39,2014-03-22 04:17:31+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
40,2014-03-22 04:17:36+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
41,2014-03-22 04:17:45+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
42,2014-03-22 04:17:40+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
43,2014-03-23 08:46:05+01:00,21258553,"{'source': 'bag, 3dshapes, bing', 'comment': 'correctie validatiefouten Vredepeel', 'created_by': 'JOSM/1.5 (6891 en)'}"
44,2014-03-23 08:46:05+01:00,21258553,"{'source': 'bag, 3dshapes, bing', 'comment': 'correctie validatiefouten Vredepeel', 'created_by': 'JOSM/1.5 (6891 en)'}"
45,2014-03-23 08:46:10+01:00,21258553,"{'source': 'bag, 3dshapes, bing', 'comment': 'correctie validatiefouten Vredepeel', 'created_by': 'JOSM/1.5 (6891 en)'}"
46,2014-03-22 04:17:43+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
47,2014-03-22 04:17:41+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
48,2014-03-22 04:17:43+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
49,2014-03-22 04:17:40+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
50,2014-03-22 04:17:32+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
51,2014-03-23 08:46:06+01:00,21258553,"{'source': 'bag, 3dshapes, bing', 'comment': 'correctie validatiefouten Vredepeel', 'created_by': 'JOSM/1.5 (6891 en)'}"
52,2014-03-23 08:46:08+01:00,21258553,"{'source': 'bag, 3dshapes, bing', 'comment': 'correctie validatiefouten Vredepeel', 'created_by': 'JOSM/1.5 (6891 en)'}"
53,2014-03-23 08:46:05+01:00,21258553,"{'source': 'bag, 3dshapes, bing', 'comment': 'correctie validatiefouten Vredepeel', 'created_by': 'JOSM/1.5 (6891 en)'}"
54,2014-03-22 04:17:32+01:00,21237711,"{'source': 'BAG 2014-02-11', 'comment': 'Import BAG ysselsteyn', 'created_by': 'JOSM/1.5 (6891 en)'}"
55,2014-04-11 20:07:10+02:00,21631651,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Griendstveen', 'created_by': 'JOSM/1.5 (6950 en)'}"
56,2014-04-11 20:07:11+02:00,21631651,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Griendstveen', 'created_by': 'JOSM/1.5 (6950 en)'}"
57,2014-04-11 20:07:07+02:00,21631651,"{'source': 'BAG 2014-03-24', 'comment': 'Import BAG Griendstveen', 'created_by': 'JOSM/1.5 (6950 en)'}"
58,2014-05-21 09:49:16+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
59,2014-05-21 09:49:06+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
60,2014-05-21 09:34:31+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
61,2014-05-21 09:34:40+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
62,2014-05-21 09:34:51+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
63,2014-05-21 09:35:00+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
64,2014-05-21 09:49:05+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
65,2014-05-21 09:34:45+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
66,2014-05-21 11:38:25+02:00,22461014,"{'source': 'BAG 2014-05-20', 'comment': 'Import BAG Deurne (liessel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
67,2014-05-21 09:49:03+02:00,22459714,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Vreekwijk)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
68,2014-05-12 15:26:16+02:00,22291596,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (buitengebied noord-oost)', 'created_by': 'JOSM/1.5 (7109 nl)'}"
69,2014-05-21 09:34:53+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
70,2014-05-21 09:34:45+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
71,2014-05-21 09:34:33+02:00,22459498,"{'source': 'BAG 2014-05-07', 'comment': 'Import BAG Deurne (Voorpeel)', 'created_by': 'JOSM/1.5 (7155 nl)'}"
72,2014-06-05 13:57:43+02:00,22754405,"{'source': 'BAG 2014-06-05', 'comment': 'Import BAG Laarbeek eastern part', 'created_by': 'JOSM/1.5 (7000 en)'}"
73,2014-06-05 15:21:24+02:00,22755414,"{'source': 'BAG 2014-06-05', 'comment': 'Import BAG Aarle-Rixtel south 2nd attempt', 'created_by': 'JOSM/1.5 (7000 en)'}"
74,2014-06-04 16:09:33+02:00,22735596,"{'source': 'BAG 2014-06-04', 'comment': 'Import BAG Beek en Donk east', 'created_by': 'JOSM/1.5 (7000 en)'}"
75,2014-06-05 13:57:42+02:00,22754405,"{'source': 'BAG 2014-06-05', 'comment': 'Import BAG Laarbeek eastern part', 'created_by': 'JOSM/1.5 (7000 en)'}"
76,2014-06-05 13:57:44+02:00,22754405,"{'source': 'BAG 2014-06-05', 'comment': 'Import BAG Laarbeek eastern part', 'created_by': 'JOSM/1.5 (7000 en)'}"
77,2014-06-05 13:57:43+02:00,22754405,"{'source': 'BAG 2014-06-05', 'comment': 'Import BAG Laarbeek eastern part', 'created_by': 'JOSM/1.5 (7000 en)'}"
78,2014-08-14 03:58:07+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
79,2014-08-14 03:53:16+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
80,2014-08-08 17:17:55+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
81,2014-08-14 03:58:24+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
82,2014-08-14 03:50:07+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
83,2014-08-14 04:01:05+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
84,2014-08-08 17:20:57+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
85,2014-08-14 03:48:06+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
86,2014-08-14 03:48:02+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
87,2014-08-08 22:47:27+02:00,24623934,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG south Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
88,2014-08-14 03:48:05+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
89,2014-08-14 03:50:19+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
90,2014-08-14 03:52:58+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
91,2014-08-14 04:00:56+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
92,2014-08-08 17:18:39+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
93,2014-08-14 04:01:06+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
94,2014-08-14 03:50:31+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
95,2014-08-14 04:01:01+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
96,2014-08-14 03:48:08+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
97,2014-08-14 03:52:57+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
98,2014-08-14 03:48:03+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
99,2014-08-14 03:50:25+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
100,2014-08-14 03:53:05+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
101,2014-08-14 03:50:05+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
102,2014-08-08 17:19:12+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
103,2014-08-14 03:58:18+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
104,2014-08-14 03:47:51+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
105,2014-08-14 03:55:53+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
106,2014-08-14 03:58:12+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
107,2014-08-14 03:53:15+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
108,2014-08-14 03:53:06+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
109,2014-08-08 17:19:53+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
110,2014-08-14 03:52:55+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
111,2014-08-14 03:58:22+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
112,2014-08-14 03:58:26+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
113,2014-08-08 22:47:55+02:00,24623934,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG south Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
114,2014-08-08 17:18:11+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
115,2014-08-08 17:19:28+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
116,2014-08-14 04:00:46+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
117,2014-08-14 04:00:52+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
118,2014-08-08 17:18:07+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
119,2014-08-14 04:01:07+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
120,2014-08-08 22:47:25+02:00,24623934,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG south Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
121,2014-08-14 04:00:55+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
122,2014-08-14 04:00:50+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
123,2014-08-14 03:53:05+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
124,2014-08-14 03:58:24+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
125,2014-08-14 03:53:16+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
126,2014-08-14 03:48:05+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
127,2014-08-14 03:50:32+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
128,2014-08-14 03:58:32+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
129,2014-08-14 03:53:02+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
130,2014-08-14 03:55:32+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
131,2014-08-14 03:50:00+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
132,2014-08-14 03:58:09+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
133,2014-08-14 03:53:13+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
134,2014-08-08 17:22:07+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
135,2014-08-08 17:22:04+02:00,24615774,"{'source': 'BAG 2014-08-08', 'comment': 'Import BAG Handel & north Gemert', 'created_by': 'JOSM/1.5 (7287 en)'}"
136,2014-08-14 03:55:57+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
137,2014-08-14 03:50:23+02:00,24735424,"{'source': 'BAG 2014-08-13; Bing', 'comment': 'Import BAG Bakel and surroundings (mostly north and east). Also lots of road alignment, new roads and added road names', 'created_by': 'JOSM/1.5 (7347 en)'}"
