,valid_from,changeset_id,tags_before,changeset_tags
10,2017-10-27 19:47:17+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
11,2015-08-09 19:35:50+02:00,33223851,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
12,2015-08-09 19:40:00+02:00,33223922,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
13,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
14,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
15,2014-08-16 22:31:22+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
16,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
17,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
18,2017-10-27 21:23:24+02:00,53300627,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
19,2014-08-16 22:31:59+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
20,2014-08-16 22:31:59+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
21,2014-08-16 22:32:25+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
22,2015-08-11 10:05:46+02:00,33259942,"{'name': 'Berm', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'description': 'mur', 'alt_name': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار المغربي', 'name:fr': 'Mur marocain', 'FIXME': 'old approximation; finish refining with hiigh resolution aerial view'}","{'source': 'https://osm.wno-edv-service.de/index.php/10-osm-reports/280-countries-compare-2015-08-10', 'comment': 'repaired damaged boundaries', 'created_by': 'JOSM/1.5 (8491 de)'}"
23,2023-03-29 15:36:14+02:00,134263838,"{'barrier': 'city_wall', 'embankment': 'yes'}","{'comment': 'Pas de Barriere et par des frontaire les ville de sahara et marocaine', 'changesets_count': '9', 'warnings:outdated_tags:deprecated_tags': '1', 'locale': 'fr-FR', 'created_by': 'iD 2.25.1', 'imagery_used': 'OpenTopoMap', 'host': 'https://www.openstreetmap.org/edit'}"
24,2016-04-10 16:39:36+02:00,38453016,"{'name': 'Moroccan Security Wall', 'barrier': 'wall', 'name:en': 'Moroccan Security Wall', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار الأمني المغربي', 'name:fr': 'Mur de Sécurité Marocain', 'embankment': 'yes'}","{'source': 'http://forum.openstreetmap.org/viewtopic.php?pid=587734#p587734', 'comment': 'reverted sockpuppet edits ciyi, Aboudrar Said, technoprox', 'created_by': 'reverter;JOSM/1.5 (9979 de)'}"
25,2016-04-11 19:01:23+02:00,38480265,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits'}"
26,2016-04-11 19:01:23+02:00,38480265,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits'}"
27,2014-08-16 22:32:11+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
28,2014-08-16 22:32:07+02:00,24793810,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan_Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}",{'created_by': 'osmapi/0.3.1'}
29,2014-08-16 22:32:04+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
30,2015-08-09 17:06:46+02:00,33220982,{'barrier': 'embankment'},"{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
31,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
32,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
33,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'note': 'seems to be leveled embankment', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
34,2015-08-15 22:43:35+02:00,33359101,"{'name': 'Berm', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'description': 'mur', 'alt_name': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار المغربي', 'name:fr': 'Mur marocain', 'FIXME': 'lack of precision of wall limit'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
35,2016-04-13 07:11:31+02:00,38515664,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
36,2016-04-13 19:14:29+02:00,38531313,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
37,2023-03-29 15:36:14+02:00,134263838,{'landuse': 'military'},"{'comment': 'Pas de Barriere et par des frontaire les ville de sahara et marocaine', 'changesets_count': '9', 'warnings:outdated_tags:deprecated_tags': '1', 'locale': 'fr-FR', 'created_by': 'iD 2.25.1', 'imagery_used': 'OpenTopoMap', 'host': 'https://www.openstreetmap.org/edit'}"
38,2017-10-27 21:23:24+02:00,53300627,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
39,2014-08-16 22:32:09+02:00,24793810,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan_Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}",{'created_by': 'osmapi/0.3.1'}
40,2014-08-16 22:32:11+02:00,24793810,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan_Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}",{'created_by': 'osmapi/0.3.1'}
41,2013-12-13 12:56:10+01:00,19430884,{'barrier': 'embankment'},"{'version': '2.3', 'build': '2.3-605-gbec0ea7', 'created_by': 'Potlatch 2'}"
42,2015-08-09 19:35:50+02:00,33223851,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
43,2015-08-09 19:38:01+02:00,33223889,"{'name': '(Moroccan Wall) الجدار الرملي;Moroccan Wall', 'barrier': 'wall;city_wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
44,2013-12-13 12:35:51+01:00,19430884,{'barrier': 'embankment'},"{'version': '2.3', 'build': '2.3-605-gbec0ea7', 'created_by': 'Potlatch 2'}"
45,2015-08-09 19:41:12+02:00,33223939,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
46,2014-08-16 22:32:05+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
47,2017-10-27 19:47:17+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
48,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
49,2014-08-16 22:31:31+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
50,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
51,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
52,2014-08-16 22:31:52+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
53,2023-03-29 15:36:14+02:00,134263838,{'landuse': 'military'},"{'comment': 'Pas de Barriere et par des frontaire les ville de sahara et marocaine', 'changesets_count': '9', 'warnings:outdated_tags:deprecated_tags': '1', 'locale': 'fr-FR', 'created_by': 'iD 2.25.1', 'imagery_used': 'OpenTopoMap', 'host': 'https://www.openstreetmap.org/edit'}"
54,2023-03-29 15:36:14+02:00,134263838,"{'source': 'satellite imagery', 'name': 'الجدار الأمني المغربي', 'barrier': 'wall', 'name:en': 'Moroccan Security Wall', 'wikidata': 'Q510052', 'alt_name': 'الجدار الرملي;الجدار المغربي', 'wikipedia': 'ar:الجدار الرملي (المغرب)', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار الأمني المغربي', 'name:fr': 'Mur de sécurité marocain', 'name:de': 'Marokkanischer Wall', 'name:es': 'Muro de seguridad marroquí', 'embankment': 'yes', 'alt_name:en': 'Moroccan Western Sahara Wall', 'name:lt': 'Maroko apsaugos siena', 'alt_name:ar': 'الجدار الرملي;الجدار المغربي', 'disputed_by': 'MA;AR;BD;BR;CN;DE;EG;ES;FR;GB;GR;ID;IL;IN;IT;JP;KO;NL;NP;PK;PL;PS;PT;RU;SA;SE;TR;TW;US;VN', 'disputed': 'yes'}","{'comment': 'Pas de Barriere et par des frontaire les ville de sahara et marocaine', 'changesets_count': '9', 'warnings:outdated_tags:deprecated_tags': '1', 'locale': 'fr-FR', 'created_by': 'iD 2.25.1', 'imagery_used': 'OpenTopoMap', 'host': 'https://www.openstreetmap.org/edit'}"
55,2016-04-12 19:30:48+02:00,38505984,"{'name': 'Moroccan Security Wall', 'barrier': 'wall', 'name:en': 'Moroccan Security Wall', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار الأمني المغربي', 'name:fr': 'Mur de Sécurité Marocain', 'embankment': 'yes'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
56,2016-04-13 19:14:30+02:00,38531313,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
57,2016-04-13 19:14:30+02:00,38531313,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
58,2014-07-25 13:31:29+02:00,24347356,"{'name': 'Moroccan Wall', 'barrier': 'wall', 'embankment': 'yes'}","{'imagery_used': 'Bing', 'created_by': 'iD 1.5.2'}"
59,2023-03-29 15:36:14+02:00,134263838,{'barrier': 'yes'},"{'comment': 'Pas de Barriere et par des frontaire les ville de sahara et marocaine', 'changesets_count': '9', 'warnings:outdated_tags:deprecated_tags': '1', 'locale': 'fr-FR', 'created_by': 'iD 2.25.1', 'imagery_used': 'OpenTopoMap', 'host': 'https://www.openstreetmap.org/edit'}"
60,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
61,2015-08-09 19:35:50+02:00,33223851,"{'name': 'Moroccan Wall', 'barrier': 'embankment;wall', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
62,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
63,2014-08-16 22:32:25+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
64,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
65,2014-08-16 22:32:56+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
66,2015-08-09 19:12:53+02:00,33223453,"{'name': 'Moroccan Wall', 'barrier': 'embankment', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
67,2016-04-11 19:01:22+02:00,38480265,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits'}"
68,2017-10-27 19:47:17+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
69,2017-10-27 19:47:17+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
70,2015-08-09 19:35:50+02:00,33223851,"{'barrier': 'wall', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
71,2014-08-16 22:32:10+02:00,24793810,"{'barrier': 'city_wall', 'embankment': 'yes'}",{'created_by': 'osmapi/0.3.1'}
72,2015-08-09 19:35:50+02:00,33223851,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
73,2015-08-09 19:40:00+02:00,33223922,"{'name': '(Moroccan Wall) الجدار الرملي;Moroccan Wall', 'barrier': 'wall;city_wall;embankment', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
74,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
75,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
76,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
77,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
78,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
79,2014-08-16 22:32:26+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
80,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
81,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
82,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
83,2016-04-10 18:13:01+02:00,38454747,"{'name': 'Moroccan Security Wall', 'barrier': 'wall', 'name:en': 'Moroccan Security Wall', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار الأمني المغربي', 'name:fr': 'Mur de Sécurité Marocain', 'embankment': 'yes'}","{'source': 'http://forum.openstreetmap.org/viewtopic.php?pid=587734#p587734', 'comment': 'reverted sockpuppet edits ciyi, Aboudrar Said, technoprox', 'created_by': 'reverter;JOSM/1.5 (9979 de)'}"
84,2014-08-16 22:32:24+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
85,2015-08-09 19:40:00+02:00,33223922,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}","{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
86,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
87,2015-08-09 17:05:10+02:00,33220952,{'barrier': 'embankment'},"{'locale': 'en-US', 'imagery_used': 'Bing', 'host': 'http://www.openstreetmap.org/id', 'created_by': 'iD 1.7.3'}"
88,2014-08-16 22:32:06+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
89,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
90,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
91,2014-08-16 22:32:57+02:00,24793810,{'barrier': 'embankment'},{'created_by': 'osmapi/0.3.1'}
92,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
93,2015-06-10 10:12:32+02:00,31863457,"{'name': 'Berm', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'description': 'de-facto boundary between Morocco and Sahrawi Arab Democratic Republic', 'alt_name': 'Moroccan Wall', 'wikipedia': 'en:Moroccan Wall', 'name:ru': 'Марокканская стена', 'name:ar': 'الجدار المغربي', 'name:fr': 'Mur marocain', 'FIXME': 'lack of precision of wall limit'}","{'host': 'https://www.openstreetmap.org/id', 'browser': 'Chrome 43.0', 'platform': 'Windows', 'locale': 'fr', 'created_by': 'iD 1.7.2', 'imagery_used': 'Bing'}"
94,2014-07-25 13:31:29+02:00,24347356,{'barrier': 'yes'},"{'imagery_used': 'Bing', 'created_by': 'iD 1.5.2'}"
95,2016-04-13 19:14:29+02:00,38531313,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
96,2016-04-13 07:11:31+02:00,38515664,"{'boundary': 'administrative', 'admin_level': '7'}","{'created_by': 'reverter;JOSM/1.5 (9979 de)', 'comment': 'reverted sockpuppet edits ciyi, technoprox, lip256009'}"
97,2017-10-18 17:12:38+02:00,53042903,"{'highway': 'track', 'surface': 'sand', 'access': 'no', 'disused': 'yes'}","{'host': 'http://www.openstreetmap.org/edit', 'locale': 'en-US', 'created_by': 'iD 2.4.3', 'comment': 'Fix with Osmose', 'imagery_used': 'Bing aerial imagery', 'changesets_count': '28329'}"
98,2014-08-16 22:32:12+02:00,24793810,"{'name': '(Moroccan Wall) الجدار الرملي', 'barrier': 'wall', 'name:en': 'Moroccan Wall', 'wikipedia': 'en:Moroccan_Wall', 'name:ar': 'الجدار الرملي', 'embankment': 'yes'}",{'created_by': 'osmapi/0.3.1'}
99,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
100,2017-10-27 19:47:18+02:00,53297763,"{'barrier': 'wall', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
101,2017-10-27 19:47:19+02:00,53297763,"{'barrier': 'wall', 'note': 'seems to be leveled embankment', 'embankment': 'yes'}","{'source': 'DigitalGlobe Imagery', 'comment': 'fixing & adding  data', 'created_by': 'JOSM/1.5 (12921 en)'}"
