,Unnamed: 0,valid_from,changeset_id,tags_before,changeset_tags,comments
381,7,2008-08-23 17:22:21+00:00,379562,{'source': 'AND'},{},
380,6,2008-08-23 17:22:41+00:00,379562,{'source': 'AND'},{},
379,5,2008-08-23 17:22:35+00:00,379562,{'source': 'AND'},{},
378,4,2008-08-23 17:22:59+00:00,379562,{'source': 'AND'},{},
377,3,2008-08-23 17:23:27+00:00,379562,{'source': 'AND'},{},
376,2,2008-08-23 17:23:31+00:00,379562,{'source': 'AND'},{},
2577,810,2008-08-23 17:48:14+00:00,379562,{'source': 'AND'},{},
1508,1134,2008-08-23 17:23:32+00:00,379562,{'source': 'AND'},{},
820,446,2008-08-23 17:22:54+00:00,379562,{'source': 'AND'},{},
2578,811,2008-08-23 17:48:14+00:00,379562,{'source': 'AND'},{},
1165,791,2008-08-23 17:23:06+00:00,379562,{'source': 'AND'},{},
1168,794,2008-08-23 17:22:55+00:00,379562,{'source': 'AND'},{},
1164,790,2008-08-23 17:23:02+00:00,379562,{'source': 'AND'},{},
1163,789,2008-08-23 17:22:57+00:00,379562,{'source': 'AND'},{},
1257,883,2008-08-23 17:22:20+00:00,379562,{'source': 'AND'},{},
1678,1304,2008-08-23 17:23:23+00:00,379562,{'source': 'AND'},{},
830,456,2008-08-23 17:22:17+00:00,379562,{'source': 'AND'},{},
825,451,2008-08-23 17:23:16+00:00,379562,{'source': 'AND'},{},
1178,804,2008-08-23 17:22:32+00:00,379562,{'source': 'AND'},{},
1173,799,2008-08-23 17:23:05+00:00,379562,{'source': 'AND'},{},
1172,798,2008-08-23 17:23:03+00:00,379562,{'source': 'AND'},{},
1171,797,2008-08-23 17:23:19+00:00,379562,{'source': 'AND'},{},
1170,796,2008-08-23 17:22:24+00:00,379562,{'source': 'AND'},{},
835,461,2008-08-23 17:22:33+00:00,379562,{'source': 'AND'},{},
831,457,2008-08-23 17:22:33+00:00,379562,{'source': 'AND'},{},
467,93,2008-08-23 17:22:56+00:00,379562,{'source': 'AND'},{},
466,92,2008-08-23 17:23:26+00:00,379562,{'source': 'AND'},{},
1985,218,2008-08-23 17:48:15+00:00,379562,{'source': 'AND'},{},
1617,1243,2008-08-23 17:22:45+00:00,379562,{'source': 'AND'},{},
1681,1307,2008-08-23 17:22:59+00:00,379562,{'source': 'AND'},{},
1187,813,2008-08-23 17:22:25+00:00,379562,{'source': 'AND'},{},
819,445,2008-08-23 17:22:54+00:00,379562,{'source': 'AND'},{},
818,444,2008-08-23 17:22:54+00:00,379562,{'source': 'AND'},{},
817,443,2008-08-23 17:22:44+00:00,379562,{'source': 'AND'},{},
824,450,2008-08-23 17:22:30+00:00,379562,{'source': 'AND'},{},
823,449,2008-08-23 17:22:28+00:00,379562,{'source': 'AND'},{},
822,448,2008-08-23 17:22:19+00:00,379562,{'source': 'AND'},{},
821,447,2008-08-23 17:22:15+00:00,379562,{'source': 'AND'},{},
1254,880,2008-08-23 17:22:23+00:00,379562,{'source': 'AND'},{},
1186,812,2008-08-23 17:22:36+00:00,379562,{'source': 'AND'},{},
1253,879,2008-08-23 17:22:49+00:00,379562,{'source': 'AND'},{},
1697,1323,2008-08-23 17:22:40+00:00,379562,{'source': 'AND'},{},
836,462,2008-08-23 17:22:37+00:00,379562,{'source': 'AND'},{},
837,463,2008-08-23 17:22:23+00:00,379562,{'source': 'AND'},{},
1248,874,2008-08-23 17:23:25+00:00,379562,{'source': 'AND'},{},
1249,875,2008-08-23 17:23:25+00:00,379562,{'source': 'AND'},{},
660,286,2008-08-23 17:22:41+00:00,379562,{'source': 'AND'},{},
659,285,2008-08-23 17:23:06+00:00,379562,{'source': 'AND'},{},
400,26,2008-08-23 17:22:28+00:00,379562,{'source': 'AND'},{},
398,24,2008-08-23 17:22:37+00:00,379562,{'source': 'AND'},{},
397,23,2008-08-23 17:22:55+00:00,379562,{'source': 'AND'},{},
1694,1320,2008-08-23 17:23:07+00:00,379562,{'source': 'AND'},{},
1693,1319,2008-08-23 17:23:10+00:00,379562,{'source': 'AND'},{},
1692,1318,2008-08-23 17:23:03+00:00,379562,{'source': 'AND'},{},
465,91,2008-08-23 17:22:32+00:00,379562,{'source': 'AND'},{},
464,90,2008-08-23 17:22:26+00:00,379562,{'source': 'AND'},{},
462,88,2008-08-23 17:22:20+00:00,379562,{'source': 'AND'},{},
461,87,2008-08-23 17:22:21+00:00,379562,{'source': 'AND'},{},
1601,1227,2008-08-23 17:23:12+00:00,379562,{'source': 'AND'},{},
813,439,2008-08-23 17:23:29+00:00,379562,{'source': 'AND'},{},
812,438,2008-08-23 17:23:26+00:00,379562,{'source': 'AND'},{},
811,437,2008-08-23 17:23:20+00:00,379562,{'source': 'AND'},{},
1264,890,2008-08-23 17:22:53+00:00,379562,{'source': 'AND'},{},
1263,889,2008-08-23 17:22:52+00:00,379562,{'source': 'AND'},{},
1258,884,2008-08-23 17:22:16+00:00,379562,{'source': 'AND'},{},
1621,1247,2008-08-23 17:22:42+00:00,379562,{'source': 'AND'},{},
1619,1245,2008-08-23 17:22:50+00:00,379562,{'source': 'AND'},{},
1618,1244,2008-08-23 17:22:54+00:00,379562,{'source': 'AND'},{},
1988,221,2008-08-23 17:23:17+00:00,379562,{'source': 'AND'},{},
458,84,2008-08-23 17:23:31+00:00,379562,{'source': 'AND'},{},
456,82,2008-08-23 17:23:15+00:00,379562,{'source': 'AND'},{},
1247,873,2008-08-23 17:23:30+00:00,379562,{'source': 'AND'},{},
1700,1326,2008-08-23 17:23:01+00:00,379562,{'source': 'AND'},{},
1699,1325,2008-08-23 17:23:14+00:00,379562,{'source': 'AND'},{},
1507,1133,2008-08-23 17:23:21+00:00,379562,{'source': 'AND'},{},
1523,1149,2008-08-23 17:23:10+00:00,379562,{'source': 'AND'},{},
1522,1148,2008-08-23 17:23:28+00:00,379562,{'source': 'AND'},{},
1521,1147,2008-08-23 17:22:32+00:00,379562,{'source': 'AND'},{},
1520,1146,2008-08-23 17:22:27+00:00,379562,{'source': 'AND'},{},
1519,1145,2008-08-23 17:22:25+00:00,379562,{'source': 'AND'},{},
1518,1144,2008-08-23 17:22:19+00:00,379562,{'source': 'AND'},{},
1517,1143,2008-08-23 17:22:21+00:00,379562,{'source': 'AND'},{},
1516,1142,2008-08-23 17:22:17+00:00,379562,{'source': 'AND'},{},
734,360,2008-08-23 17:22:14+00:00,379562,{'source': 'AND'},{},
2381,614,2008-08-23 17:48:15+00:00,379562,{'source': 'AND'},{},
1341,967,2008-08-23 17:22:18+00:00,379562,{'source': 'AND'},{},
1338,964,2008-08-23 17:23:02+00:00,379562,{'source': 'AND'},{},
1337,963,2008-08-23 17:23:30+00:00,379562,{'source': 'AND'},{},
1336,962,2008-08-23 17:23:21+00:00,379562,{'source': 'AND'},{},
1335,961,2008-08-23 17:23:23+00:00,379562,{'source': 'AND'},{},
1357,983,2008-08-23 17:22:45+00:00,379562,{'source': 'AND'},{},
1356,982,2008-08-23 17:23:29+00:00,379562,{'source': 'AND'},{},
1265,891,2008-08-23 17:22:42+00:00,379562,{'source': 'AND'},{},
809,435,2008-08-23 17:23:16+00:00,379562,{'source': 'AND'},{},
1348,974,2008-08-23 17:23:20+00:00,379562,{'source': 'AND'},{},
1346,972,2008-08-23 17:23:26+00:00,379562,{'source': 'AND'},{},
645,271,2008-08-23 17:23:28+00:00,379562,{'source': 'AND'},{},
1418,1044,2008-08-23 17:23:32+00:00,379562,{'source': 'AND'},{},
1417,1043,2008-08-23 17:23:25+00:00,379562,{'source': 'AND'},{},
1416,1042,2008-08-23 17:23:22+00:00,379562,{'source': 'AND'},{},
656,282,2008-08-23 17:23:13+00:00,379562,{'source': 'AND'},{},
654,280,2008-08-23 17:22:31+00:00,379562,{'source': 'AND'},{},
653,279,2008-08-23 17:22:27+00:00,379562,{'source': 'AND'},{},
649,275,2008-08-23 17:22:36+00:00,379562,{'source': 'AND'},{},
648,274,2008-08-23 17:22:56+00:00,379562,{'source': 'AND'},{},
647,273,2008-08-23 17:22:55+00:00,379562,{'source': 'AND'},{},
1616,1242,2008-08-23 17:22:43+00:00,379562,{'source': 'AND'},{},
2382,615,2008-08-23 17:48:15+00:00,379562,{'source': 'AND'},{},
733,359,2008-08-23 17:22:47+00:00,379562,{'source': 'AND'},{},
1589,1215,2008-08-23 17:23:24+00:00,379562,{'source': 'AND'},{},
2321,554,2008-08-23 17:23:18+00:00,379562,{'source': 'AND'},{},
1415,1041,2008-08-23 17:23:15+00:00,379562,{'source': 'AND'},{},
748,374,2008-08-23 17:22:23+00:00,379562,{'source': 'AND'},{},
745,371,2008-08-23 17:23:12+00:00,379562,{'source': 'AND'},{},
739,365,2008-08-23 17:23:23+00:00,379562,{'source': 'AND'},{},
395,21,2008-08-23 17:22:44+00:00,379562,{'source': 'AND'},{},
394,20,2008-08-23 17:23:04+00:00,379562,{'source': 'AND'},{},
393,19,2008-08-23 17:23:17+00:00,379562,{'source': 'AND'},{},
392,18,2008-08-23 17:23:17+00:00,379562,{'source': 'AND'},{},
391,17,2008-08-23 17:23:18+00:00,379562,{'source': 'AND'},{},
388,14,2008-08-23 17:22:49+00:00,379562,{'source': 'AND'},{},
732,358,2008-08-23 17:22:43+00:00,379562,{'source': 'AND'},{},
728,354,2008-08-23 17:23:02+00:00,379562,{'source': 'AND'},{},
1613,1239,2008-08-23 17:22:14+00:00,379562,{'source': 'AND'},{},
1608,1234,2008-08-23 17:22:41+00:00,379562,{'source': 'AND'},{},
665,291,2008-08-23 17:23:18+00:00,379562,{'source': 'AND'},{},
664,290,2008-08-23 17:22:29+00:00,379562,{'source': 'AND'},{},
1598,1224,2008-08-23 17:22:22+00:00,379562,{'source': 'AND'},{},
1597,1223,2008-08-23 17:22:24+00:00,379562,{'source': 'AND'},{},
1595,1221,2008-08-23 17:22:15+00:00,379562,{'source': 'AND'},{},
1592,1218,2008-08-23 17:22:49+00:00,379562,{'source': 'AND'},{},
1591,1217,2008-08-23 17:22:56+00:00,379562,{'source': 'AND'},{},
1590,1216,2008-08-23 17:23:21+00:00,379562,{'source': 'AND'},{},
1352,978,2008-08-23 17:23:07+00:00,379562,{'source': 'AND'},{},
1350,976,2008-08-23 17:22:58+00:00,379562,{'source': 'AND'},{},
1349,975,2008-08-23 17:22:57+00:00,379562,{'source': 'AND'},{},
1421,1047,2008-08-23 17:23:00+00:00,379562,{'source': 'AND'},{},
1420,1046,2008-08-23 17:23:27+00:00,379562,{'source': 'AND'},{},
727,353,2008-08-23 17:23:30+00:00,379562,{'source': 'AND'},{},
1445,1071,2008-08-23 17:22:38+00:00,379562,{'source': 'AND'},{},
1442,1068,2008-08-23 17:23:01+00:00,379562,{'source': 'AND'},{},
1429,1055,2008-08-23 17:22:22+00:00,379562,{'source': 'AND'},{},
571,197,2008-08-23 17:23:08+00:00,379562,{'source': 'AND'},{},
1008,634,2008-08-23 17:22:51+00:00,379562,{'source': 'AND'},{},
1006,632,2008-08-23 17:23:06+00:00,379562,{'source': 'AND'},{},
1071,697,2008-08-23 17:22:22+00:00,379562,{'source': 'AND'},{},
559,185,2008-08-23 17:23:12+00:00,379562,{'source': 'AND'},{},
740,366,2008-08-23 17:23:24+00:00,379562,{'source': 'AND'},{},
1615,1241,2008-08-23 17:22:43+00:00,379562,{'source': 'AND'},{},
1614,1240,2008-08-23 17:22:30+00:00,379562,{'source': 'AND'},{},
927,553,2008-08-23 17:22:35+00:00,379562,{'source': 'AND'},{},
934,560,2008-08-23 16:58:12+00:00,379562,{'created_by': 'Potlatch 0.10b'},{},
929,555,2008-08-23 17:22:24+00:00,379562,{'source': 'AND'},{},
928,554,2008-08-23 17:22:42+00:00,379562,{'source': 'AND'},{},
924,550,2008-08-23 17:22:47+00:00,379562,{'source': 'AND'},{},
926,552,2008-08-23 17:22:36+00:00,379562,{'source': 'AND'},{},
923,549,2008-08-23 17:22:48+00:00,379562,{'source': 'AND'},{},
1009,635,2008-08-23 17:22:51+00:00,379562,{'source': 'AND'},{},
570,196,2008-08-23 17:23:08+00:00,379562,{'source': 'AND'},{},
557,183,2008-08-23 17:22:17+00:00,379562,{'source': 'AND'},{},
555,181,2008-08-23 17:22:16+00:00,379562,{'source': 'AND'},{},
572,198,2008-08-23 17:23:10+00:00,379562,{'source': 'AND'},{},
1766,0,2008-11-09 12:21:32+00:00,724091,"{'boundary': 'administrative', 'admin_level': '2'}",{},
3385,550,2008-11-09 12:21:06+00:00,724091,"{'boundary': 'administrative', 'admin_level': '2'}",{},
1017,643,2009-11-14 22:34:03+00:00,3117731,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (2442 de)', 'comment': 'Lakes'}",Lakes
582,208,2009-11-14 22:34:02+00:00,3117731,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (2442 de)', 'comment': 'Lakes'}",Lakes
489,115,2009-11-14 22:34:03+00:00,3117731,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (2442 de)', 'comment': 'Lakes'}",Lakes
752,378,2009-11-14 22:34:03+00:00,3117731,{'created_by': 'JOSM'},"{'created_by': 'JOSM/1.5 (2442 de)', 'comment': 'Lakes'}",Lakes
3013,178,2009-11-20 18:18:51+00:00,3170512,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059795'}","{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2250,483,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2251,484,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2301,534,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2436,669,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
1767,0,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2695,928,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2498,731,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
1901,134,2009-11-20 18:18:53+00:00,3170512,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
2904,69,2009-11-20 18:18:51+00:00,3170512,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059794'}","{'created_by': 'JOSM/1.5 (2255 en)', 'comment': 'NH52 (IN, GPS data)'}","NH52 (IN, GPS data)"
3590,755,2009-12-07 22:57:11+00:00,3320603,"{'source': '国家基础地理信息系统', 'name': 'China border', 'note': 'claimed by China', 'boundary': 'administrative', 'admin_level': '2', 'border_type': 'nation', 'right:country': 'China', 'right:region': 'Tibet'}","{'created_by': 'JOSM/1.5 (2554 en)', 'comment': 'Border China-India'}",Border China-India
38,31,2009-12-07 22:57:11+00:00,3320603,"{'source': '国家基础地理信息系统', 'name': 'China border', 'note': 'claimed by China', 'boundary': 'administrative', 'admin_level': '2', 'border_type': 'nation', 'right:country': 'China', 'right:region': 'Tibet'}","{'created_by': 'JOSM/1.5 (2554 en)', 'comment': 'Border China-India'}",Border China-India
3702,867,2010-05-01 10:42:36+00:00,4573507,"{'highway': 'service', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059828'}","{'created_by': 'JOSM/1.5 (3190 en)', 'comment': 'assam rail landsat tracing'}",assam rail landsat tracing
2777,1010,2010-05-24 06:49:44+00:00,4790162,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3261 en)', 'comment': 'updating railway/airports from landsat'}",updating railway/airports from landsat
67,60,2010-05-24 06:49:43+00:00,4790162,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059823'}","{'created_by': 'JOSM/1.5 (3261 en)', 'comment': 'updating railway/airports from landsat'}",updating railway/airports from landsat
1780,13,2010-07-12 12:40:13+00:00,5198709,"{'name': 'ITANAGAR', 'place': 'city'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': 'upd cities with cca classification http://en.wikipedia.org/wiki/Classification_of_Indian_cities'}",upd cities with cca classification http://en.wikipedia.org/wiki/Classification_of_Indian_cities
3315,480,2010-07-22 16:07:30+00:00,5288770,"{'highway': 'secondary', 'AND:importance_level': '3', 'AND_a_nosr_r': '15059660'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
2696,929,2010-07-24 14:10:44+00:00,5304235,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
2499,732,2010-07-24 14:10:44+00:00,5304235,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
2367,600,2010-07-24 14:10:44+00:00,5304235,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
1976,209,2010-07-24 14:22:45+00:00,5304333,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
2561,794,2010-07-24 14:22:44+00:00,5304333,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
3807,972,2010-07-24 14:22:44+00:00,5304333,"{'highway': 'primary', 'name': '52a', 'AND:importance_level': '2', 'AND_a_nosr_r': '15059544'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
2779,1012,2010-07-24 14:22:44+00:00,5304333,"{'name': 'Itanagar', 'place': 'city', 'is_in': 'Arunachal Pradesh, India', 'is_in:country': 'India', 'is_in:state': 'Arunchal Pradesh', 'is_in:country_code': 'in', 'int_name': 'Itanagar', 'is_in:continent': 'Asia', 'name:hi': 'ईटानगर'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
3679,844,2010-07-24 14:22:44+00:00,5304333,"{'highway': 'primary', 'name': '52a', 'AND:importance_level': '2', 'AND_a_nosr_r': '15059614'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd nh's""}",upd nh's
50,43,2010-07-24 15:05:28+00:00,5304704,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059700'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
2305,538,2010-07-24 15:05:30+00:00,5304704,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
2370,603,2010-07-24 15:05:30+00:00,5304704,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
3806,971,2010-07-24 15:05:28+00:00,5304704,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059824'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
29,22,2010-07-24 15:05:28+00:00,5304704,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059753'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
322,229,2010-07-24 15:05:28+00:00,5304704,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059772'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
2701,934,2010-07-24 15:05:29+00:00,5304704,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
3416,581,2010-07-24 15:05:29+00:00,5304704,"{'highway': 'trunk', 'ref': 'NH52', 'AND:importance_level': '2;3;3', 'AND_a_nosr_r': '15059544;15059614;15059613;15059658;15059658', 'ref:new': 'N15'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
1772,5,2010-07-24 15:05:30+00:00,5304704,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
1770,3,2010-07-24 15:05:30+00:00,5304704,{'source': 'AND'},"{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
167,74,2010-07-24 15:05:29+00:00,5304704,"{'highway': 'unclassified', 'AND:importance_level': '5', 'AND_a_nosr_r': '15059773'}","{'created_by': 'JOSM/1.5 (3373 en)', 'comment': ""upd new nh's""}",upd new nh's
